API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
23,Package,android.provider,Changes,Interfaces,ContactsContract.DataColumns,Changed
23,Package,android.provider,Changes,Interfaces,ContactsContract.DisplayNameSources,Changed
23,Package,android.provider,Changes,Classes,ContactsContract.Intents. Insert,Changed
23,Package,android.provider,Changes,Classes,ContactsContract.QuickContact,Changed
23,Package,android.provider,Changes,Classes,DocumentsContract,Changed
23,Package,android.provider,Changes,Classes,MediaStore,Changed
23,Package,android.provider,Changes,Classes,Settings,Changed
23,Package,android.provider,Changes,Classes,Settings.Global,Changed
23,Package,android.provider,Changes,Classes,Settings.Secure,Changed
23,Package,android.provider,Changes,Classes,Settings.System,Changed
23,Package,android.provider,Changes,Classes,Telephony.Threads,Changed
23,Package,android.provider,Changes,Classes,VoicemailContract.Status,Changed
23,Package,android.provider,Changes,Classes,VoicemailContract.Voicemails,Changed
23,Package,android.renderscript,Changes,Classes,Script.InvokeID,Added
23,Package,android.renderscript,Changes,Classes,ScriptGroup.Binding,Added
23,Package,android.renderscript,Changes,Classes,ScriptGroup.Builder2,Added
23,Package,android.renderscript,Changes,Classes,ScriptGroup.Closure,Added
23,Package,android.renderscript,Changes,Classes,ScriptGroup.Future,Added
23,Package,android.renderscript,Changes,Classes,ScriptGroup.Input,Added
23,Package,android.renderscript,Changes,Classes,ScriptIntrinsicBLAS,Added
23,Package,android.renderscript,Changes,Classes,Allocation,Changed
23,Package,android.renderscript,Changes,Classes,AllocationAdapter,Changed
23,Package,android.renderscript,Changes,Classes,Element,Changed
23,Package,android.renderscript,Changes,Classes,RenderScript,Changed
23,Package,android.renderscript,Changes,Classes,Script,Changed
23,Package,android.renderscript,Changes,Classes,ScriptGroup,Changed
23,Package,android.renderscript,Changes,Classes,ScriptGroup.Builder,Changed
23,Package,android.security,Changes,Classes,NetworkSecurityPolicy,Added
23,Package,android.security,Changes,Classes,KeyChain,Changed
23,Package,android.security,Changes,Classes,KeyPairGeneratorSpec,Changed
23,Package,android.security,Changes,Classes,KeyPairGeneratorSpec.Builder,Changed
23,Package,android.security,Changes,Classes,KeyStoreParameter,Changed
23,Package,android.security,Changes,Classes,KeyStoreParameter.Builder,Changed
23,Package,android.service.carrier,Changes,Classes,CarrierIdentifier,Added
23,Package,android.service.carrier,Changes,Classes,CarrierService,Added
23,Package,android.service.carrier,Changes,Classes,CarrierMessagingService,Changed
23,Package,android.service.dreams,Changes,Classes,DreamService,Changed
23,Package,android.service.media,Changes,Classes,CameraPrewarmService,Added
23,Package,android.service.media,Changes,Classes,MediaBrowserService,Changed
23,Package,android.service.notification,Changes,Classes,NotificationListenerService,Changed
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. AbortVoiceRequest,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. CommandRequest,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. CompleteVoiceRequest,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. ConfirmationRequest,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. Insets,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. PickOptionRequest,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession. Request,Added
23,Package,android.service.voice,Changes,Classes,VoiceInteractionService,Changed
23,Package,android.service.voice,Changes,Classes,VoiceInteractionSession,Changed
23,Package,android.speech,Changes,Classes,RecognitionService.Callback,Changed
23,Package,android.speech,Changes,Classes,RecognizerIntent,Changed
23,Package,android.speech.tts,Changes,Classes,UtteranceProgressListener,Changed
23,Package,android.system,Changes,Classes,OsConstants,Changed
23,Package,android.telecom,Changes,Classes,Call,Added
23,Package,android.telecom,Changes,Classes,Call.Callback,Added
23,Package,android.telecom,Changes,Classes,Call.Details,Added
23,Package,android.telecom,Changes,Classes,CallAudioState,Added
23,Package,android.telecom,Changes,Classes,Conference,Added
23,Package,android.telecom,Changes,Classes,Conferenceable,Added
23,Package,android.telecom,Changes,Classes,Connection,Added
23,Package,android.telecom,Changes,Classes,Connection.VideoProvider,Added
23,Package,android.telecom,Changes,Classes,ConnectionRequest,Added
23,Package,android.telecom,Changes,Classes,ConnectionService,Added
23,Package,android.telecom,Changes,Classes,DisconnectCause,Added
23,Package,android.telecom,Changes,Classes,GatewayInfo,Added
23,Package,android.telecom,Changes,Classes,InCallService,Added
23,Package,android.telecom,Changes,Classes,InCallService.VideoCall,Added
23,Package,android.telecom,Changes,Classes,InCallService.VideoCall. Callback,Added
23,Package,android.telecom,Changes,Classes,PhoneAccount,Added
23,Package,android.telecom,Changes,Classes,PhoneAccount.Builder,Added
23,Package,android.telecom,Changes,Classes,PhoneAccountHandle,Added
23,Package,android.telecom,Changes,Classes,RemoteConference,Added
23,Package,android.telecom,Changes,Classes,RemoteConference.Callback,Added
23,Package,android.telecom,Changes,Classes,RemoteConnection,Added
23,Package,android.telecom,Changes,Classes,RemoteConnection.Callback,Added
23,Package,android.telecom,Changes,Classes,RemoteConnection.VideoProvider,Added
23,Package,android.telecom,Changes,Classes,RemoteConnection.VideoProvider. Callback,Added
23,Package,android.telecom,Changes,Classes,StatusHints,Added
23,Package,android.telecom,Changes,Classes,VideoProfile,Added
23,Package,android.telecom,Changes,Classes,VideoProfile.CameraCapabilities,Added
23,Package,android.telecom,Changes,Classes,TelecomManager,Changed
23,Package,android.telephony,Changes,Classes,CarrierConfigManager,Added
23,Package,android.telephony,Changes,Classes,CellSignalStrength,Changed
23,Package,android.telephony,Changes,Classes,PhoneNumberUtils,Changed
23,Package,android.telephony,Changes,Classes,SignalStrength,Changed
23,Package,android.telephony,Changes,Classes,SmsManager,Changed
23,Package,android.telephony,Changes,Classes,SmsMessage,Changed
23,Package,android.telephony,Changes,Classes,TelephonyManager,Changed
23,Package,android.test.mock,Changes,Classes,MockContext,Changed
23,Package,android.test.mock,Changes,Classes,MockCursor,Changed
23,Package,android.test.mock,Changes,Classes,MockPackageManager,Changed
23,Package,android.text,Changes,Classes,StaticLayout.Builder,Added
23,Package,android.text,Changes,Classes,Layout,Changed
23,Package,android.text,Changes,Classes,SpannableStringBuilder,Changed
23,Package,android.transition,Changes,Classes,ChangeScroll,Added
23,Package,android.transition,Changes,Classes,Transition,Changed
23,Package,android.transition,Changes,Classes,TransitionManager,Changed
23,Package,android.util,Changes,Classes,ArraySet,Added
23,Package,android.util,Changes,Classes,ArrayMap,Changed
23,Package,android.util,Changes,Classes,DisplayMetrics,Changed
23,Package,android.util,Changes,Classes,EventLog,Changed
23,Package,android.util,Changes,Classes,FloatMath,Changed
23,Package,android.view,Changes,Classes,ActionMode.Callback2,Added
23,Package,android.view,Changes,Classes,Display.Mode,Added
23,Package,android.view,Changes,Interfaces,GestureDetector.OnContextClickListener,Added
23,Package,android.view,Changes,Classes,SearchEvent,Added
23,Package,android.view,Changes,Interfaces,View.OnContextClickListener,Added
23,Package,android.view,Changes,Interfaces,View.OnScrollChangeListener,Added
23,Package,android.view,Changes,Classes,ViewStructure,Added
23,Package,android.view,Changes,Classes,ActionMode,Changed
23,Package,android.view,Changes,Classes,ContextThemeWrapper,Changed
23,Package,android.view,Changes,Classes,Display,Changed
23,Package,android.view,Changes,Classes,GestureDetector,Changed
23,Package,android.view,Changes,Classes,GestureDetector.SimpleOnGestureListener,Changed
23,Package,android.view,Changes,Classes,HapticFeedbackConstants,Changed
23,Package,android.view,Changes,Classes,InputDevice,Changed
23,Package,android.view,Changes,Classes,KeyEvent,Changed
23,Package,android.view,Changes,Classes,MotionEvent,Changed
23,Package,android.view,Changes,Classes,ScaleGestureDetector,Changed
23,Package,android.view,Changes,Classes,Surface,Changed
23,Package,android.view,Changes,Classes,View,Changed
23,Package,android.view,Changes,Classes,ViewConfiguration,Changed
23,Package,android.view,Changes,Classes,ViewGroup,Changed
23,Package,android.view,Changes,Interfaces,ViewParent,Changed
23,Package,android.view,Changes,Interfaces,Window.Callback,Changed
23,Package,android.view,Changes,Classes,WindowManager.LayoutParams,Changed
23,Package,android.view.accessibility,Changes,Classes,AccessibilityEvent,Changed
23,Package,android.view.accessibility,Changes,Classes,AccessibilityNodeInfo,Changed
23,Package,android.view.accessibility,Changes,Classes,AccessibilityNodeInfo. AccessibilityAction,Changed
23,Package,android.webkit,Changes,Classes,WebMessage,Added
23,Package,android.webkit,Changes,Classes,WebMessagePort,Added
23,Package,android.webkit,Changes,Classes,WebMessagePort.WebMessageCallback,Added
23,Package,android.webkit,Changes,Classes,WebResourceError,Added
23,Package,android.webkit,Changes,Classes,WebView.VisualStateCallback,Added
23,Package,android.webkit,Changes,Classes,PermissionRequest,Changed
23,Package,android.webkit,Changes,Classes,WebSettings,Changed
23,Package,android.webkit,Changes,Classes,WebView,Changed
23,Package,android.webkit,Changes,Classes,WebViewClient,Changed
23,Package,android.widget,Changes,Interfaces,ThemedSpinnerAdapter,Added
23,Package,android.widget,Changes,Classes,ActionMenuView,Changed
23,Package,android.widget,Changes,Classes,AnalogClock,Changed
23,Package,android.widget,Changes,Classes,ArrayAdapter,Changed
23,Package,android.widget,Changes,Classes,CalendarView,Changed
23,Package,android.widget,Changes,Classes,CompoundButton,Changed
23,Package,android.widget,Changes,Classes,CursorAdapter,Changed
23,Package,android.widget,Changes,Classes,FrameLayout,Changed
23,Package,android.widget,Changes,Classes,ImageView,Changed
23,Package,android.widget,Changes,Classes,ListPopupWindow,Changed
23,Package,android.widget,Changes,Classes,PopupMenu,Changed
23,Package,android.widget,Changes,Classes,PopupWindow,Changed
23,Package,android.widget,Changes,Classes,QuickContactBadge,Changed
23,Package,android.widget,Changes,Classes,RelativeLayout.LayoutParams,Changed
23,Package,android.widget,Changes,Classes,RemoteViews,Changed
23,Package,android.widget,Changes,Classes,SimpleAdapter,Changed
23,Package,android.widget,Changes,Classes,Spinner,Changed
23,Package,android.widget,Changes,Classes,Switch,Changed
23,Package,android.widget,Changes,Classes,TextView,Changed
23,Package,android.widget,Changes,Classes,TimePicker,Changed
23,Package,android.widget,Changes,Classes,Toolbar,Changed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,BasicEofSensorWatcher,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,BasicManagedEntity,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionManager,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionManagerFactory,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionOperator,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionRequest,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ConnectionKeepAliveStrategy,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ConnectionPoolTimeoutException,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ConnectionReleaseTrigger,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,EofSensorInputStream,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,EofSensorWatcher,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,HttpHostConnectException,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,ManagedClientConnection,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,MultihomePlainSocketFactory,Removed
23,Package,org.apache.http.conn,Changes,Classes and Interfaces,OperatedClientConnection,Removed
23,Package,org.apache.http.conn.scheme,Changes,Classes,PlainSocketFactory,Removed
23,Package,org.apache.http.conn.scheme,Changes,Classes,Scheme,Removed
23,Package,org.apache.http.conn.scheme,Changes,Classes,SchemeRegistry,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,AbstractHttpParams,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,BasicHttpParams,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,CoreProtocolPNames,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,DefaultedHttpParams,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,HttpAbstractParamBean,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,HttpConnectionParamBean,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,HttpProtocolParamBean,Removed
23,Package,org.apache.http.params,Changes,Classes and Interfaces,HttpProtocolParams,Removed
23,Package,android.app.assist,Additions
23,Package,android.hardware.fingerprint,Additions
23,Package,android.media.midi,Additions
23,Package,android.security.keystore,Additions
23,Package,android.service.chooser,Additions
23,Package,org.apache.commons.logging,Removals
23,Package,org.apache.http,Removals
23,Package,org.apache.http.auth,Removals
23,Package,org.apache.http.auth.params,Removals
23,Package,org.apache.http.client,Removals
23,Package,org.apache.http.client.entity,Removals
23,Package,org.apache.http.client.methods,Removals
23,Package,org.apache.http.client.params,Removals
23,Package,org.apache.http.client.protocol,Removals
23,Package,org.apache.http.client.utils,Removals
23,Package,org.apache.http.conn.params,Removals
23,Package,org.apache.http.conn.routing,Removals
23,Package,org.apache.http.conn.util,Removals
23,Package,org.apache.http.cookie,Removals
23,Package,org.apache.http.cookie.params,Removals
23,Package,org.apache.http.entity,Removals
23,Package,org.apache.http.impl,Removals
23,Package,org.apache.http.impl.auth,Removals
23,Package,org.apache.http.impl.client,Removals
23,Package,org.apache.http.impl.conn,Removals
23,Package,org.apache.http.impl.conn.tsccm,Removals
23,Package,org.apache.http.impl.cookie,Removals
23,Package,org.apache.http.impl.entity,Removals
23,Package,org.apache.http.impl.io,Removals
23,Package,org.apache.http.io,Removals
23,Package,org.apache.http.message,Removals
23,Package,org.apache.http.protocol,Removals
23,Package,org.apache.http.util,Removals
22,Package,android,Changes,Classes,Manifest.permission,Changed
22,Package,android,Changes,Classes,R.attr,Changed
22,Package,android,Changes,Classes,R.style,Changed
22,Package,android.accounts,Changes,Classes,AccountManager,Changed
22,Package,android.animation,Changes,Classes,StateListAnimator,Changed
22,Package,android.animation,Changes,Classes,ValueAnimator,Changed
22,Package,android.app,Changes,Classes,Activity,Changed
22,Package,android.app,Changes,Classes,KeyguardManager,Changed
22,Package,android.app,Changes,Classes,Notification.Action.WearableExtender,Changed
22,Package,android.app,Changes,Classes,Notification.WearableExtender,Changed
22,Package,android.app.admin,Changes,Classes,DevicePolicyManager,Changed
22,Package,android.bluetooth,Changes,Classes,BluetoothGattServerCallback,Changed
22,Package,android.content,Changes,Classes,Context,Changed
22,Package,android.content,Changes,Classes,Intent,Changed
22,Package,android.content.pm,Changes,Classes,PackageInfo,Changed
22,Package,android.content.pm,Changes,Classes,PackageItemInfo,Changed
22,Package,android.content.res,Changes,Classes,Resources,Changed
22,Package,android.content.res,Changes,Classes,TypedArray,Changed
22,Package,android.graphics,Changes,Classes,Outline,Changed
22,Package,android.hardware.camera2,Changes,Classes,CameraMetadata,Changed
22,Package,android.media,Changes,Classes,MediaDrm,Changed
22,Package,android.media.session,Changes,Classes,MediaSession,Changed
22,Package,android.media.session,Changes,Classes,PlaybackState,Changed
22,Package,android.media.session,Changes,Classes,PlaybackState.Builder,Changed
22,Package,android.media.tv,Changes,Classes,TvContract.Programs.Genres,Changed
22,Package,android.net,Changes,Classes,ConnectivityManager,Changed
22,Package,android.net,Changes,Classes,Network,Changed
22,Package,android.net,Changes,Classes,ProxyInfo,Changed
22,Package,android.net,Changes,Classes,SSLCertificateSocketFactory,Changed
22,Package,android.net,Changes,Classes,VpnService,Changed
22,Package,android.net,Changes,Classes,VpnService.Builder,Changed
22,Package,android.net.http,Changes,Classes,AndroidHttpClient,Changed
22,Package,android.os,Changes,Classes,BaseBundle,Changed
22,Package,android.os,Changes,Classes,Build.VERSION_CODES,Changed
22,Package,android.os,Changes,Classes,Bundle,Changed
22,Package,android.os,Changes,Classes,Message,Changed
22,Package,android.os,Changes,Classes,UserManager,Changed
22,Package,android.provider,Changes,Classes,Settings,Changed
22,Package,android.provider,Changes,Interfaces,Telephony.BaseMmsColumns,Changed
22,Package,android.provider,Changes,Classes,Telephony.Carriers,Changed
22,Package,android.provider,Changes,Classes,Telephony.MmsSms.PendingMessages,Changed
22,Package,android.provider,Changes,Interfaces,Telephony.TextBasedSmsColumns,Changed
22,Package,android.telephony,Changes,Classes,SubscriptionInfo,Added
22,Package,android.telephony,Changes,Classes,SubscriptionManager,Added
22,Package,android.telephony,Changes,Classes,SubscriptionManager.OnSubscriptionsChangedListener,Added
22,Package,android.telephony,Changes,Classes,SmsManager,Changed
22,Package,android.telephony,Changes,Classes,TelephonyManager,Changed
22,Package,android.text.format,Changes,Classes,DateFormat,Changed
22,Package,android.text.format,Changes,Classes,Time,Changed
22,Package,android.transition,Changes,Classes,ChangeBounds,Changed
22,Package,android.util,Changes,Classes,DisplayMetrics,Changed
22,Package,android.util,Changes,Classes,FloatMath,Changed
22,Package,android.util,Changes,Classes,TypedValue,Changed
22,Package,android.view,Changes,Classes,View,Changed
22,Package,android.view,Changes,Classes,ViewGroup,Changed
22,Package,android.view,Changes,Interfaces,ViewParent,Changed
22,Package,android.view,Changes,Classes,Window,Changed
22,Package,android.view,Changes,Classes,WindowManager.LayoutParams,Changed
22,Package,android.view.accessibility,Changes,Classes,AccessibilityNodeInfo,Changed
22,Package,android.view.accessibility,Changes,Classes,AccessibilityWindowInfo,Changed
22,Package,android.view.animation,Changes,Classes,BaseInterpolator,Added
22,Package,android.view.animation,Changes,Classes,AccelerateDecelerateInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,AccelerateInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,AnticipateInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,AnticipateOvershootInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,BounceInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,CycleInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,DecelerateInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,LinearInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,OvershootInterpolator,Changed
22,Package,android.view.animation,Changes,Classes,PathInterpolator,Changed
22,Package,android.webkit,Changes,Classes,CookieManager,Changed
22,Package,android.webkit,Changes,Classes,WebBackForwardList,Changed
22,Package,android.webkit,Changes,Classes,WebHistoryItem,Changed
22,Package,android.webkit,Changes,Classes,WebIconDatabase,Changed
22,Package,android.webkit,Changes,Classes,WebSettings,Changed
22,Package,android.webkit,Changes,Classes,WebViewDatabase,Changed
22,Package,android.widget,Changes,Classes,PopupMenu,Changed
22,Package,android.widget,Changes,Classes,PopupWindow,Changed
22,Package,android.widget,Changes,Classes,RemoteViews,Changed
22,Package,org.apache.commons.logging,Changes,Interfaces,Log,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,ConnectionClosedException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,ConnectionReuseStrategy,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,FormattedHeader,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,Header,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HeaderElement,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HeaderElementIterator,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HeaderIterator,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpClientConnection,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpConnection,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpConnectionMetrics,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpEntity,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpEntityEnclosingRequest,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpHost,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpInetConnection,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpMessage,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpRequest,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpRequestFactory,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpRequestInterceptor,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpResponse,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpResponseFactory,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpResponseInterceptor,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpServerConnection,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpStatus,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,HttpVersion,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,MalformedChunkCodingException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,MethodNotSupportedException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,NameValuePair,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,NoHttpResponseException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,ParseException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,ProtocolException,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,ProtocolVersion,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,ReasonPhraseCatalog,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,RequestLine,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,StatusLine,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,TokenIterator,Changed
22,Package,org.apache.http,Changes,Classes and Interfaces,UnsupportedHttpVersionException,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AUTH,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AuthScheme,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AuthSchemeFactory,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AuthSchemeRegistry,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AuthScope,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AuthState,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,AuthenticationException,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,BasicUserPrincipal,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,Credentials,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,InvalidCredentialsException,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,MalformedChallengeException,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,NTCredentials,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,NTUserPrincipal,Changed
22,Package,org.apache.http.auth,Changes,Classes and Interfaces,UsernamePasswordCredentials,Changed
22,Package,org.apache.http.auth.params,Changes,Classes and Interfaces,AuthPNames,Changed
22,Package,org.apache.http.auth.params,Changes,Classes and Interfaces,AuthParamBean,Changed
22,Package,org.apache.http.auth.params,Changes,Classes and Interfaces,AuthParams,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,AuthenticationHandler,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,CircularRedirectException,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,ClientProtocolException,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,CookieStore,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,CredentialsProvider,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,HttpClient,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,HttpRequestRetryHandler,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,HttpResponseException,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,NonRepeatableRequestException,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,RedirectException,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,RedirectHandler,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,RequestDirector,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,ResponseHandler,Changed
22,Package,org.apache.http.client,Changes,Classes and Interfaces,UserTokenHandler,Changed
22,Package,org.apache.http.client.entity,Changes,Classes,UrlEncodedFormEntity,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,AbortableHttpRequest,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpDelete,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpEntityEnclosingRequestBase,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpGet,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpHead,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpOptions,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpPost,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpPut,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpRequestBase,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpTrace,Changed
22,Package,org.apache.http.client.methods,Changes,Classes and Interfaces,HttpUriRequest,Changed
22,Package,org.apache.http.client.params,Changes,Classes and Interfaces,AllClientPNames,Changed
22,Package,org.apache.http.client.params,Changes,Classes and Interfaces,AuthPolicy,Changed
22,Package,org.apache.http.client.params,Changes,Classes and Interfaces,ClientPNames,Changed
22,Package,org.apache.http.client.params,Changes,Classes and Interfaces,ClientParamBean,Changed
22,Package,org.apache.http.client.params,Changes,Classes and Interfaces,CookiePolicy,Changed
22,Package,org.apache.http.client.params,Changes,Classes and Interfaces,HttpClientParams,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,ClientContext,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,ClientContextConfigurer,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,RequestAddCookies,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,RequestDefaultHeaders,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,RequestProxyAuthentication,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,RequestTargetAuthentication,Changed
22,Package,org.apache.http.client.protocol,Changes,Classes and Interfaces,ResponseProcessCookies,Changed
22,Package,org.apache.http.client.utils,Changes,Classes,CloneUtils,Changed
22,Package,org.apache.http.client.utils,Changes,Classes,URIUtils,Changed
22,Package,org.apache.http.client.utils,Changes,Classes,URLEncodedUtils,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,BasicEofSensorWatcher,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,BasicManagedEntity,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionManager,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionManagerFactory,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionOperator,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ClientConnectionRequest,Changed
22,Package,org.apache.http.conn,Changes,Classes,ConnectTimeoutException,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ConnectionKeepAliveStrategy,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ConnectionPoolTimeoutException,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ConnectionReleaseTrigger,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,EofSensorInputStream,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,EofSensorWatcher,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,HttpHostConnectException,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,ManagedClientConnection,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,MultihomePlainSocketFactory,Changed
22,Package,org.apache.http.conn,Changes,Classes and Interfaces,OperatedClientConnection,Changed
