API_version,element_type,element_name,element_type_change_type,changed_element_type,changed_element_name,changed_element_modification_type
18,Class,StatFs,Changes,Methods,"long getBlockSizeLong()",Added
18,Class,StatFs,Changes,Methods,"long getFreeBlocksLong()",Added
18,Class,StatFs,Changes,Methods,"long getFreeBytes()",Added
18,Class,StatFs,Changes,Methods,"long getTotalBytes()",Added
18,Class,StatFs,Changes,Methods,"int getAvailableBlocks() Now deprecated.",Changed
18,Class,StatFs,Changes,Methods,"int getBlockCount() Now deprecated.",Changed
18,Class,StatFs,Changes,Methods,"int getBlockSize() Now deprecated.",Changed
18,Class,StatFs,Changes,Methods,"int getFreeBlocks() Now deprecated.",Changed
18,Class,StrictMode.VmPolicy.Builder,Changes,Methods,"Builder detectFileUriExposure()",Added
18,Class,TelephonyManager,Changes,Methods,"String getGroupIdLevel1()",Added
18,Class,TelephonyManager,Changes,Fields,"String ACTION_RESPOND_VIA_MESSAGE",Added
18,Class,TextClock,Changes,Fields,"CharSequence DEFAULT_FORMAT_12_HOUR Now deprecated.",Changed
18,Class,TextClock,Changes,Fields,"CharSequence DEFAULT_FORMAT_24_HOUR Now deprecated.",Changed
18,Class,TextToSpeech,Changes,Methods,"Locale getDefaultLanguage()",Added
18,Class,TextToSpeech,Changes,Methods,"int getMaxSpeechInputLength()",Added
18,Class,TextToSpeech.Engine,Changes,Fields,"String ACTION_GET_SAMPLE_TEXT",Added
18,Class,TextToSpeech.Engine,Changes,Fields,"String EXTRA_SAMPLE_TEXT",Added
18,Class,TextToSpeech.Engine,Changes,Fields,"int CHECK_VOICE_DATA_BAD_DATA Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"int CHECK_VOICE_DATA_MISSING_DATA Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"int CHECK_VOICE_DATA_MISSING_VOLUME Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"String EXTRA_CHECK_VOICE_DATA_FOR Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"String EXTRA_TTS_DATA_INSTALLED Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"String EXTRA_VOICE_DATA_FILES Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"String EXTRA_VOICE_DATA_FILES_INFO Now deprecated.",Changed
18,Class,TextToSpeech.Engine,Changes,Fields,"String EXTRA_VOICE_DATA_ROOT_DIRECTORY Now deprecated.",Changed
18,Class,TextToSpeech.OnUtteranceCompletedListener,Deprecated
18,Class,TrafficStats,Changes,Methods,"long getUidTcpRxBytes(int) Now deprecated.",Changed
